1,+,1,+,1,3,SOLVABLE
4,/,1,+,5,9,SOLVABLE
4,/,1,-,1,3,SOLVABLE
4,/,1,-,2,2,SOLVABLE
4,/,1,-,3,1,SOLVABLE
4,/,1,-,4,0,NO SOLUTION
4,/,1,-,5,-1,NO SOLUTION
4,/,1,*,1,4,SOLVABLE
4,/,1,*,2,8,SOLVABLE
4,/,1,*,3,12,NO SOLUTION
4,/,1,*,4,16,NO SOLUTION
4,/,1,*,5,20,NO SOLUTION
4,/,1,/,1,4,SOLVABLE
4,/,1,/,2,2,SOLVABLE
4,/,1,/,3,1.33,NO SOLUTION
4,/,1,/,4,1,SOLVABLE
4,/,1,/,5,0.8,NO SOLUTION
4,/,2,+,1,3,SOLVABLE
4,/,2,+,2,4,SOLVABLE
4,/,2,+,3,5,SOLVABLE
4,/,2,+,4,6,SOLVABLE
4,/,2,+,5,7,SOLVABLE
4,/,2,-,1,1,SOLVABLE
4,/,2,-,2,0,NO SOLUTION
4,/,2,-,3,-1,NO SOLUTION
4,/,2,-,4,-2,NO SOLUTION
4,/,2,-,5,-3,NO SOLUTION
4,/,2,*,1,2,SOLVABLE
4,/,2,*,2,4,SOLVABLE
4,/,2,*,3,6,SOLVABLE
4,/,2,*,4,8,SOLVABLE
4,/,2,*,5,10,SOLVABLE
4,/,2,/,1,2,SOLVABLE
4,/,2,/,2,1,SOLVABLE
4,/,2,/,3,0.67,NO SOLUTION
4,/,2,/,4,0.5,NO SOLUTION
4,/,2,/,5,0.4,NO SOLUTION
4,/,3,+,1,2.33,NO SOLUTION
4,/,3,+,2,3.33,NO SOLUTION
4,/,3,+,3,4.33,NO SOLUTION
4,/,3,+,4,5.33,NO SOLUTION
4,/,3,+,5,6.33,NO SOLUTION
4,/,3,-,1,0.33,NO SOLUTION
4,/,3,-,2,-0.67,NO SOLUTION
4,/,3,-,3,-1.67,NO SOLUTION
4,/,3,-,4,-2.67,NO SOLUTION
4,/,3,-,5,-3.67,NO SOLUTION
4,/,3,*,1,1.33,NO SOLUTION
4,/,3,*,2,2.67,NO SOLUTION
4,/,3,*,3,4,SOLVABLE
4,/,3,*,4,5.33,NO SOLUTION
4,/,3,*,5,6.67,NO SOLUTION
4,/,3,/,1,1.33,NO SOLUTION
4,/,3,/,2,0.67,NO SOLUTION
4,/,3,/,3,0.44,NO SOLUTION
4,/,3,/,4,0.33,NO SOLUTION
4,/,3,/,5,0.27,NO SOLUTION
4,/,4,+,1,2,SOLVABLE
4,/,4,+,2,3,SOLVABLE
4,/,4,+,3,4,SOLVABLE
4,/,4,+,4,5,SOLVABLE
4,/,4,+,5,6,SOLVABLE
4,/,4,-,1,0,NO SOLUTION
4,/,4,-,2,-1,NO SOLUTION
4,/,4,-,3,-2,NO SOLUTION
4,/,4,-,4,-3,NO SOLUTION
4,/,4,-,5,-4,NO SOLUTION
4,/,4,*,1,1,SOLVABLE
4,/,4,*,2,2,SOLVABLE
4,/,4,*,3,3,SOLVABLE
4,/,4,*,4,4,SOLVABLE
4,/,4,*,5,5,SOLVABLE
4,/,4,/,1,1,SOLVABLE
4,/,4,/,2,0.5,NO SOLUTION
4,/,4,/,3,0.33,NO SOLUTION
4,/,4,/,4,0.25,NO SOLUTION
4,/,4,/,5,0.2,NO SOLUTION
4,/,5,+,1,1.8,NO SOLUTION
4,/,5,+,2,2.8,NO SOLUTION
4,/,5,+,3,3.8,NO SOLUTION
4,/,5,+,4,4.8,NO SOLUTION
4,/,5,+,5,5.8,NO SOLUTION
4,/,5,-,1,-0.2,NO SOLUTION
4,/,5,-,2,-1.2,NO SOLUTION
4,/,5,-,3,-2.2,NO SOLUTION
4,/,5,-,4,-3.2,NO SOLUTION
4,/,5,-,5,-4.2,NO SOLUTION
4,/,5,*,1,0.8,NO SOLUTION
4,/,5,*,2,1.6,NO SOLUTION
4,/,5,*,3,2.4,NO SOLUTION
4,/,5,*,4,3.2,NO SOLUTION
4,/,5,*,5,4,SOLVABLE
4,/,5,/,1,0.8,NO SOLUTION
4,/,5,/,2,0.4,NO SOLUTION
4,/,5,/,3,0.27,NO SOLUTION
4,/,5,/,4,0.2,NO SOLUTION
4,/,5,/,5,0.16,NO SOLUTION
5,+,1,+,1,7,SOLVABLE
5,+,1,+,2,8,SOLVABLE
5,+,1,+,3,9,SOLVABLE
5,+,1,+,4,10,SOLVABLE
5,+,1,+,5,11,NO SOLUTION
5,+,1,-,1,5,SOLVABLE
5,+,1,-,2,4,SOLVABLE
5,+,1,-,3,3,SOLVABLE
5,+,1,-,4,2,SOLVABLE
5,+,1,-,5,1,SOLVABLE
5,+,1,*,1,6,SOLVABLE
5,+,1,*,2,7,SOLVABLE
5,+,1,*,3,8,SOLVABLE
5,+,1,*,4,9,SOLVABLE
5,+,1,*,5,10,SOLVABLE
5,+,1,/,1,6,SOLVABLE
5,+,1,/,2,5.5,NO SOLUTION
5,+,1,/,3,5.33,NO SOLUTION
5,+,1,/,4,5.25,NO SOLUTION
5,+,1,/,5,5.2,NO SOLUTION
5,+,2,+,1,8,SOLVABLE
5,+,2,+,2,9,SOLVABLE
5,+,2,+,3,10,SOLVABLE
5,+,2,+,4,11,NO SOLUTION
5,+,2,+,5,12,NO SOLUTION
5,+,2,-,1,6,SOLVABLE
5,+,2,-,2,5,SOLVABLE
5,+,2,-,3,4,SOLVABLE
5,+,2,-,4,3,SOLVABLE
5,+,2,-,5,2,SOLVABLE
5,+,2,*,1,7,SOLVABLE
5,+,2,*,2,9,SOLVABLE
5,+,2,*,3,11,NO SOLUTION
5,+,2,*,4,13,NO SOLUTION
5,+,2,*,5,15,NO SOLUTION
5,+,2,/,1,7,SOLVABLE
5,+,2,/,2,6,SOLVABLE
5,+,2,/,3,5.67,NO SOLUTION
5,+,2,/,4,5.5,NO SOLUTION
5,+,2,/,5,5.4,NO SOLUTION
5,+,3,+,1,9,SOLVABLE
5,+,3,+,2,10,SOLVABLE
5,+,3,+,3,11,NO SOLUTION
5,+,3,+,4,12,NO SOLUTION
5,+,3,+,5,13,NO SOLUTION
5,+,3,-,1,7,SOLVABLE
5,+,3,-,2,6,SOLVABLE
5,+,3,-,3,5,SOLVABLE
5,+,3,-,4,4,SOLVABLE
5,+,3,-,5,3,SOLVABLE
5,+,3,*,1,8,SOLVABLE
5,+,3,*,2,11,NO SOLUTION
5,+,3,*,3,14,NO SOLUTION
5,+,3,*,4,17,NO SOLUTION
5,+,3,*,5,20,NO SOLUTION
5,+,3,/,1,8,SOLVABLE
5,+,3,/,2,6.5,NO SOLUTION
5,+,3,/,3,6,SOLVABLE
5,+,3,/,4,5.75,NO SOLUTION
5,+,3,/,5,5.6,NO SOLUTION
5,+,4,+,1,10,SOLVABLE
5,+,4,+,2,11,NO SOLUTION
5,+,4,+,3,12,NO SOLUTION
5,+,4,+,4,13,NO SOLUTION
5,+,4,+,5,14,NO SOLUTION
5,+,4,-,1,8,SOLVABLE
5,+,4,-,2,7,SOLVABLE
5,+,4,-,3,6,SOLVABLE
5,+,4,-,4,5,SOLVABLE
5,+,4,-,5,4,SOLVABLE
5,+,4,*,1,9,SOLVABLE
5,+,4,*,2,13,NO SOLUTION
5,+,4,*,3,17,NO SOLUTION
5,+,4,*,4,21,NO SOLUTION
5,+,4,*,5,25,NO SOLUTION
5,+,4,/,1,9,SOLVABLE
5,+,4,/,2,7,SOLVABLE
5,+,4,/,3,6.33,NO SOLUTION
5,+,4,/,4,6,SOLVABLE
5,+,4,/,5,5.8,NO SOLUTION
5,+,5,+,1,11,NO SOLUTION
5,+,5,+,2,12,NO SOLUTION
5,+,5,+,3,13,NO SOLUTION
5,+,5,+,4,14,NO SOLUTION
5,+,5,+,5,15,NO SOLUTION
5,+,5,-,1,9,SOLVABLE
5,+,5,-,2,8,SOLVABLE
5,+,5,-,3,7,SOLVABLE
5,+,5,-,4,6,SOLVABLE
5,+,5,-,5,5,SOLVABLE
5,+,5,*,1,10,SOLVABLE
5,+,5,*,2,15,NO SOLUTION
5,+,5,*,3,20,NO SOLUTION
5,+,5,*,4,25,NO SOLUTION
5,+,5,*,5,30,NO SOLUTION
5,+,5,/,1,10,SOLVABLE
5,+,5,/,2,7.5,NO SOLUTION
5,+,5,/,3,6.67,NO SOLUTION
5,+,5,/,4,6.25,NO SOLUTION
5,+,5,/,5,6,SOLVABLE
5,-,1,+,1,5,SOLVABLE
5,-,1,+,2,6,SOLVABLE
5,-,1,+,3,7,SOLVABLE
5,-,1,+,4,8,SOLVABLE
5,-,1,+,5,9,SOLVABLE
5,-,1,-,1,3,SOLVABLE
5,-,1,-,2,2,SOLVABLE
5,-,1,-,3,1,SOLVABLE
5,-,1,-,4,0,NO SOLUTION
5,-,1,-,5,-1,NO SOLUTION
5,-,1,*,1,4,SOLVABLE
5,-,1,*,2,3,SOLVABLE
5,-,1,*,3,2,SOLVABLE
5,-,1,*,4,1,SOLVABLE
5,-,1,*,5,0,NO SOLUTION
5,-,1,/,1,4,SOLVABLE
5,-,1,/,2,4.5,NO SOLUTION
5,-,1,/,3,4.67,NO SOLUTION
5,-,1,/,4,4.75,NO SOLUTION
5,-,1,/,5,4.8,NO SOLUTION
5,-,2,+,1,4,SOLVABLE
5,-,2,+,2,5,SOLVABLE
5,-,2,+,3,6,SOLVABLE
5,-,2,+,4,7,SOLVABLE
5,-,2,+,5,8,SOLVABLE
5,-,2,-,1,2,SOLVABLE
5,-,2,-,2,1,SOLVABLE
5,-,2,-,3,0,NO SOLUTION
5,-,2,-,4,-1,NO SOLUTION
5,-,2,-,5,-2,NO SOLUTION
5,-,2,*,1,3,SOLVABLE
5,-,2,*,2,1,SOLVABLE
5,-,2,*,3,-1,NO SOLUTION
5,-,2,*,4,-3,NO SOLUTION
5,-,2,*,5,-5,NO SOLUTION
5,-,2,/,1,3,SOLVABLE
5,-,2,/,2,4,SOLVABLE
5,-,2,/,3,4.33,NO SOLUTION
5,-,2,/,4,4.5,NO SOLUTION
5,-,2,/,5,4.6,NO SOLUTION
5,-,3,+,1,3,SOLVABLE
5,-,3,+,2,4,SOLVABLE
5,-,3,+,3,5,SOLVABLE
5,-,3,+,4,6,SOLVABLE
5,-,3,+,5,7,SOLVABLE
5,-,3,-,1,1,SOLVABLE
5,-,3,-,2,0,NO SOLUTION
5,-,3,-,3,-1,NO SOLUTION
5,-,3,-,4,-2,NO SOLUTION
5,-,3,-,5,-3,NO SOLUTION
5,-,3,*,1,2,SOLVABLE
5,-,3,*,2,-1,NO SOLUTION
5,-,3,*,3,-4,NO SOLUTION
5,-,3,*,4,-7,NO SOLUTION
5,-,3,*,5,-10,NO SOLUTION
5,-,3,/,1,2,SOLVABLE
5,-,3,/,2,3.5,NO SOLUTION
5,-,3,/,3,4,SOLVABLE
5,-,3,/,4,4.25,NO SOLUTION
5,-,3,/,5,4.4,NO SOLUTION
5,-,4,+,1,2,SOLVABLE
5,-,4,+,2,3,SOLVABLE
5,-,4,+,3,4,SOLVABLE
5,-,4,+,4,5,SOLVABLE
5,-,4,+,5,6,SOLVABLE
5,-,4,-,1,0,NO SOLUTION
5,-,4,-,2,-1,NO SOLUTION
5,-,4,-,3,-2,NO SOLUTION
5,-,4,-,4,-3,NO SOLUTION
5,-,4,-,5,-4,NO SOLUTION
5,-,4,*,1,1,SOLVABLE
5,-,4,*,2,-3,NO SOLUTION
5,-,4,*,3,-7,NO SOLUTION
5,-,4,*,4,-11,NO SOLUTION
5,-,4,*,5,-15,NO SOLUTION
5,-,4,/,1,1,SOLVABLE
5,-,4,/,2,3,SOLVABLE
5,-,4,/,3,3.67,NO SOLUTION
5,-,4,/,4,4,SOLVABLE
5,-,4,/,5,4.2,NO SOLUTION
5,-,5,+,1,1,SOLVABLE
5,-,5,+,2,2,SOLVABLE
5,-,5,+,3,3,SOLVABLE
5,-,5,+,4,4,SOLVABLE
5,-,5,+,5,5,SOLVABLE
5,-,5,-,1,-1,NO SOLUTION
5,-,5,-,2,-2,NO SOLUTION
5,-,5,-,3,-3,NO SOLUTION
5,-,5,-,4,-4,NO SOLUTION
5,-,5,-,5,-5,NO SOLUTION
5,-,5,*,1,0,NO SOLUTION
5,-,5,*,2,-5,NO SOLUTION
5,-,5,*,3,-10,NO SOLUTION
5,-,5,*,4,-15,NO SOLUTION
5,-,5,*,5,-20,NO SOLUTION
5,-,5,/,1,0,NO SOLUTION
5,-,5,/,2,2.5,NO SOLUTION
5,-,5,/,3,3.33,NO SOLUTION
5,-,5,/,4,3.75,NO SOLUTION
5,-,5,/,5,4,SOLVABLE
5,*,1,+,1,6,SOLVABLE
5,*,1,+,2,7,SOLVABLE
5,*,1,+,3,8,SOLVABLE
5,*,1,+,4,9,SOLVABLE
5,*,1,+,5,10,SOLVABLE
5,*,1,-,1,4,SOLVABLE
5,*,1,-,2,3,SOLVABLE
5,*,1,-,3,2,SOLVABLE
5,*,1,-,4,1,SOLVABLE
5,*,1,-,5,0,NO SOLUTION
5,*,1,*,1,5,SOLVABLE
5,*,1,*,2,10,SOLVABLE
5,*,1,*,3,15,NO SOLUTION
5,*,1,*,4,20,NO SOLUTION
5,*,1,*,5,25,NO SOLUTION
5,*,1,/,1,5,SOLVABLE
5,*,1,/,2,2.5,NO SOLUTION
5,*,1,/,3,1.67,NO SOLUTION
5,*,1,/,4,1.25,NO SOLUTION
5,*,1,/,5,1,SOLVABLE
5,*,2,+,1,11,NO SOLUTION
5,*,2,+,2,12,NO SOLUTION
5,*,2,+,3,13,NO SOLUTION
5,*,2,+,4,14,NO SOLUTION
5,*,2,+,5,15,NO SOLUTION
5,*,2,-,1,9,SOLVABLE
5,*,2,-,2,8,SOLVABLE
5,*,2,-,3,7,SOLVABLE
5,*,2,-,4,6,SOLVABLE
5,*,2,-,5,5,SOLVABLE
5,*,2,*,1,10,SOLVABLE
5,*,2,*,2,20,NO SOLUTION
5,*,2,*,3,30,NO SOLUTION
5,*,2,*,4,40,NO SOLUTION
5,*,2,*,5,50,NO SOLUTION
5,*,2,/,1,10,SOLVABLE
5,*,2,/,2,5,SOLVABLE
5,*,2,/,3,3.33,NO SOLUTION
5,*,2,/,4,2.5,NO SOLUTION
5,*,2,/,5,2,SOLVABLE
5,*,3,+,1,16,NO SOLUTION
5,*,3,+,2,17,NO SOLUTION
5,*,3,+,3,18,NO SOLUTION
5,*,3,+,4,19,NO SOLUTION
5,*,3,+,5,20,NO SOLUTION
5,*,3,-,1,14,NO SOLUTION
5,*,3,-,2,13,NO SOLUTION
5,*,3,-,3,12,NO SOLUTION
5,*,3,-,4,11,NO SOLUTION
5,*,3,-,5,10,SOLVABLE
5,*,3,*,1,15,NO SOLUTION
5,*,3,*,2,30,NO SOLUTION
5,*,3,*,3,45,NO SOLUTION
5,*,3,*,4,60,NO SOLUTION
5,*,3,*,5,75,NO SOLUTION
5,*,3,/,1,15,NO SOLUTION
5,*,3,/,2,7.5,NO SOLUTION
5,*,3,/,3,5,SOLVABLE
5,*,3,/,4,3.75,NO SOLUTION
5,*,3,/,5,3,SOLVABLE
5,*,4,+,1,21,NO SOLUTION
5,*,4,+,2,22,NO SOLUTION
5,*,4,+,3,23,NO SOLUTION
5,*,4,+,4,24,NO SOLUTION
5,*,4,+,5,25,NO SOLUTION
5,*,4,-,1,19,NO SOLUTION
5,*,4,-,2,18,NO SOLUTION
5,*,4,-,3,17,NO SOLUTION
5,*,4,-,4,16,NO SOLUTION
5,*,4,-,5,15,NO SOLUTION
5,*,4,*,1,20,NO SOLUTION
5,*,4,*,2,40,NO SOLUTION
5,*,4,*,3,60,NO SOLUTION
5,*,4,*,4,80,NO SOLUTION
5,*,4,*,5,100,NO SOLUTION
5,*,4,/,1,20,NO SOLUTION
5,*,4,/,2,10,SOLVABLE
5,*,4,/,3,6.67,NO SOLUTION
5,*,4,/,4,5,SOLVABLE
5,*,4,/,5,4,SOLVABLE
5,*,5,+,1,26,NO SOLUTION
5,*,5,+,2,27,NO SOLUTION
5,*,5,+,3,28,NO SOLUTION
5,*,5,+,4,29,NO SOLUTION
5,*,5,+,5,30,NO SOLUTION
5,*,5,-,1,24,NO SOLUTION
5,*,5,-,2,23,NO SOLUTION
5,*,5,-,3,22,NO SOLUTION
5,*,5,-,4,21,NO SOLUTION
5,*,5,-,5,20,NO SOLUTION
5,*,5,*,1,25,NO SOLUTION
5,*,5,*,2,50,NO SOLUTION
5,*,5,*,3,75,NO SOLUTION
5,*,5,*,4,100,NO SOLUTION
5,*,5,*,5,125,NO SOLUTION
5,*,5,/,1,25,NO SOLUTION
5,*,5,/,2,12.5,NO SOLUTION
5,*,5,/,3,8.33,NO SOLUTION
5,*,5,/,4,6.25,NO SOLUTION
5,*,5,/,5,5,SOLVABLE
5,/,1,+,1,6,SOLVABLE
5,/,1,+,2,7,SOLVABLE
5,/,1,+,3,8,SOLVABLE
5,/,1,+,4,9,SOLVABLE
5,/,1,+,5,10,SOLVABLE
5,/,1,-,1,4,SOLVABLE
5,/,1,-,2,3,SOLVABLE
5,/,1,-,3,2,SOLVABLE
5,/,1,-,4,1,SOLVABLE
5,/,1,-,5,0,NO SOLUTION
5,/,1,*,1,5,SOLVABLE
5,/,1,*,2,10,SOLVABLE
5,/,1,*,3,15,NO SOLUTION
5,/,1,*,4,20,NO SOLUTION
5,/,1,*,5,25,NO SOLUTION
5,/,1,/,1,5,SOLVABLE
5,/,1,/,2,2.5,NO SOLUTION
5,/,1,/,3,1.67,NO SOLUTION
5,/,1,/,4,1.25,NO SOLUTION
5,/,1,/,5,1,SOLVABLE
5,/,2,+,1,3.5,NO SOLUTION
5,/,2,+,2,4.5,NO SOLUTION
5,/,2,+,3,5.5,NO SOLUTION
5,/,2,+,4,6.5,NO SOLUTION
5,/,2,+,5,7.5,NO SOLUTION
5,/,2,-,1,1.5,NO SOLUTION
5,/,2,-,2,0.5,NO SOLUTION
5,/,2,-,3,-0.5,NO SOLUTION
5,/,2,-,4,-1.5,NO SOLUTION
5,/,2,-,5,-2.5,NO SOLUTION
5,/,2,*,1,2.5,NO SOLUTION
5,/,2,*,2,5,SOLVABLE
5,/,2,*,3,7.5,NO SOLUTION
5,/,2,*,4,10,SOLVABLE
5,/,2,*,5,12.5,NO SOLUTION
5,/,2,/,1,2.5,NO SOLUTION
5,/,2,/,2,1.25,NO SOLUTION
5,/,2,/,3,0.83,NO SOLUTION
5,/,2,/,4,0.63,NO SOLUTION
5,/,2,/,5,0.5,NO SOLUTION
5,/,3,+,1,2.67,NO SOLUTION
5,/,3,+,2,3.67,NO SOLUTION
5,/,3,+,3,4.67,NO SOLUTION
5,/,3,+,4,5.67,NO SOLUTION
5,/,3,+,5,6.67,NO SOLUTION
5,/,3,-,1,0.67,NO SOLUTION
5,/,3,-,2,-0.33,NO SOLUTION
5,/,3,-,3,-1.33,NO SOLUTION
5,/,3,-,4,-2.33,NO SOLUTION
5,/,3,-,5,-3.33,NO SOLUTION
5,/,3,*,1,1.67,NO SOLUTION
5,/,3,*,2,3.33,NO SOLUTION
5,/,3,*,3,5,SOLVABLE
5,/,3,*,4,6.67,NO SOLUTION
5,/,3,*,5,8.33,NO SOLUTION
5,/,3,/,1,1.67,NO SOLUTION
5,/,3,/,2,0.83,NO SOLUTION
5,/,3,/,3,0.56,NO SOLUTION
5,/,3,/,4,0.42,NO SOLUTION
5,/,3,/,5,0.33,NO SOLUTION
5,/,4,+,1,2.25,NO SOLUTION
5,/,4,+,2,3.25,NO SOLUTION
5,/,4,+,3,4.25,NO SOLUTION
5,/,4,+,4,5.25,NO SOLUTION
5,/,4,+,5,6.25,NO SOLUTION
5,/,4,-,1,0.25,NO SOLUTION
5,/,4,-,2,-0.75,NO SOLUTION
5,/,4,-,3,-1.75,NO SOLUTION
5,/,4,-,4,-2.75,NO SOLUTION
5,/,4,-,5,-3.75,NO SOLUTION
5,/,4,*,1,1.25,NO SOLUTION
5,/,4,*,2,2.5,NO SOLUTION
5,/,4,*,3,3.75,NO SOLUTION
5,/,4,*,4,5,SOLVABLE
5,/,4,*,5,6.25,NO SOLUTION
5,/,4,/,1,1.25,NO SOLUTION
5,/,4,/,2,0.63,NO SOLUTION
5,/,4,/,3,0.42,NO SOLUTION
5,/,4,/,4,0.31,NO SOLUTION
5,/,4,/,5,0.25,NO SOLUTION
5,/,5,+,1,2,SOLVABLE
5,/,5,+,2,3,SOLVABLE
5,/,5,+,3,4,SOLVABLE
5,/,5,+,4,5,SOLVABLE
5,/,5,+,5,6,SOLVABLE
5,/,5,-,1,0,NO SOLUTION
5,/,5,-,2,-1,NO SOLUTION
5,/,5,-,3,-2,NO SOLUTION
5,/,5,-,4,-3,NO SOLUTION
5,/,5,-,5,-4,NO SOLUTION
5,/,5,*,1,1,SOLVABLE
5,/,5,*,2,2,SOLVABLE
5,/,5,*,3,3,SOLVABLE
5,/,5,*,4,4,SOLVABLE
5,/,5,*,5,5,SOLVABLE
5,/,5,/,1,1,SOLVABLE
5,/,5,/,2,0.5,NO SOLUTION
5,/,5,/,3,0.33,NO SOLUTION
5,/,5,/,4,0.25,NO SOLUTION
5,/,5,/,5,0.2,NO SOLUTION
